Codigo;CodBarras;Descripcion;exisMerida;exisCaracas;Marca;Precio;Oferta;Grupo;Vence;Principio;Escala;DescXEscala;Bonifica;CantBonifica
100110;7703153018757;SERTRALINA 50MG X 10 TAB REC. COLMED;45;39;COLMED;12.94;12.94;MEDICAMENTOS;2023-05-25;SERTRALINA ;0.00;0.00;0.000;0.000
541194;7501384541194;SERTRALINA 50MG X 14 TAB PSICOFARMA;76;68;PSICOFARMA;9.39;9.39;MEDICAMENTOS;2024-09-25;SERTRALINA ;0.00;0.00;0.000;0.000
746007;7460536572007;SESAREN XR 75(VENLAFAXINA) X15CAP ROEMMERS;13;233;ROEMMERS;55.81;55.81;MEDICAMENTOS;2024-01-25;VENLAFAXINA (75 mg);0.00;0.00;0.000;0.000
7538974;7597467000726;SET DE INFUSION C/PUNTO "Y" (MICROGOTERO) PLU;767;1576;PLUSMEDIC;2.86;2.57;DESCARTABLES;2026-03-25;;1.00;10.00;0.000;0.000
759825;7597467000825;SET DE TRANSFUS SANGUINEA X 1 PLUSMEDIC;913;539;PLUSMEDIC;3.82;3.82;DESCARTABLES;2026-04-25;;0.00;0.00;0.000;0.000
7597467-1;7597467000504;SET INFUSION (BURETAS)150ML CAJA X 10 PLUSM;47;47;PLUSMEDIC;152.63;137.37;DESCARTABLES;2026-04-25;;1.00;10.00;0.000;0.000
1151;7594001451280;SHAMPOO PIOJIL X 120 ML RECETTEMARK;93;0;RECETTEMARK;20.99;20.99;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
36986;8906107230147;SIGLUTAN 50-500MG X30CR ZORIAK;125;48;ZORIAK;54.51;54.51;MEDICAMENTOS;2023-08-25;SITAGLIPTINA-METFORMINA ;0.00;0.00;0.000;0.000
65983;7592601301646;SIGTIPHIN 200 MG TABLETAS REC. X 20 MEYER;293;250;MEYER;28.55;27.12;MEDICAMENTOS;2024-03-25;FLAVOXATO;1.00;5.00;0.000;0.000
65982;7592601301639;SIGTIPHIN 200 MG X 10 COMP REC MEYER;104;423;MEYER;16.22;15.41;MEDICAMENTOS;2023-09-25;FLAVOXATO;1.00;5.00;0.000;0.000
140526;7592454173971;SILDENAFIL 50 MG TAB X 1 ELTER;1441;1492;LA SANTE;5.53;2.21;MEDICAMENTOS;2023-05-25;SILDENAFIL ;1.00;60.00;0.000;0.000
91460;7592601303213;SILDENAFIL 50 MG TAB X 1 MEYER;107;66;MEYER;6.49;6.49;MEDICAMENTOS;2023-09-25;SILDENAFIL ;0.00;0.00;1.000;6.000
91096;7592616576596;SILDENAFIL 50 MG TAB X 2 KIMICEG;801;390;KIMICEG;5.17;2.59;MEDICAMENTOS;2023-08-25;SILDENAFIL ;1.00;50.00;0.000;0.000
91458;7592601301400;SILDENAFIL 50 MG TAB X 2 MEYER;178;468;MEYER;8.43;8.43;MEDICAMENTOS;2023-11-25;SILDENAFIL ;0.00;0.00;0.000;0.000
91459;7592601303596;SILDENAFIL 50 MG TAB X 4 MEYER;361;249;MEYER;13.63;13.63;MEDICAMENTOS;2023-12-25;SILDENAFIL ;0.00;0.00;1.000;6.000
102038;7594001101642;SILDEX 100 MG X 1 TAB PLUSANDEX;165;371;PLUSANDEX;2.27;2.04;MEDICAMENTOS;2023-11-25;SILDENAFIL ;1.00;10.00;0.000;0.000
102039;7594001101659;SILDEX 100 MG X 2 TAB PLUSANDEX;154;703;PLUSANDEX;3.27;2.94;MEDICAMENTOS;2023-09-25;SILDENAFIL ;1.00;10.00;0.000;0.000
30000;7594001101413;SILDEX 50 MG X 1 TAB PLUSANDEX;4;1;PLUSANDEX;1.95;1.76;MEDICAMENTOS;NULL;SILDENAFIL ;1.00;10.00;0.000;0.000
20280;7594001101420;SILDEX 50 MG X 2 TAB PLUSANDEX;5;2193;PLUSANDEX;2.99;2.69;MEDICAMENTOS;NULL;SILDENAFIL ;1.00;10.00;0.000;0.000
622124;6223003733124;SILKPLAST 7.5X914CM GENIA CARE;2;298;GENIA CARE;29.02;29.02;MISCELANEOS;2025-02-25;;0.00;0.00;0.000;0.000
132026;6224000132026;SILKPLAST ADHESIVO 5 X 500CM GENIA CARE;21;133;GENIA CARE;13.99;13.99;MISCELANEOS;2025-02-25;;0.00;0.00;0.000;0.000
5301003;7591519003383;SIMVASTATINA 40 MG X 10 TABLETAS CALOX;191;137;CALOX;11.93;11.33;MEDICAMENTOS;2024-08-25;SIMVASTATINA ;15.00;5.00;0.000;0.000
10215;7593090000010;SINUTIL DIA X 10 CAPS BLANDA FC PHARMA;1384;1396;FC PHARMA;12.99;12.08;MEDICAMENTOS;2024-01-25;ACETAMINOFEN -CLORFENIRAMINA ;1.00;7.00;0.000;0.000
20205;7593090000744;SINUTIL NOCHE X 5 CAPS BLANDA FC PHARMA;312;191;FC PHARMA;6.79;6.31;MEDICAMENTOS;2024-02-25;ACETAMINOFEN - CAFEINA - CLORFENIRAMINA;1.00;7.00;0.000;0.000
720235;720524031235;SITAGLIPTIN 100 MG 30 TAB LATTAN;453;280;LATTAN;66.24;59.62;MEDICAMENTOS;2023-05-25;SITAGLIPTINA (100 mg);1.00;10.00;0.000;0.000
759304;7598176000304;SITAGLIPTINA-METFORMINA 50MG - 500MG X 30 TAB;73;1;ANGELUS;37.39;37.39;MEDICAMENTOS;2024-04-25;SITAGLIPTINA-METFORMINA (50 mg - 500 mg);0.00;0.00;0.000;0.000
299354;8437019299354;SLINDA 4MG 28 COMP REC;34;21;EXELTIS;57.38;57.38;MEDICAMENTOS;2023-02-25;DROSPIRENONA ;0.00;0.00;0.000;0.000
985544;7593090002465;SOLICAN 15mg TAB x 10 TAB FC PHARMA;41;41;FC PHARMA;11.14;10.58;MEDICAMENTOS;2023-02-25;MELOXICAM ;1.00;5.00;0.000;0.000
4008163;7804659960028;SOLUCION  CLORURO DE SODIO 0.9% 500 ML FLEXPH;0;10;FLEXPHARMA;12.72;10.81;INYECTABLES;NULL;CLORURO DE SODIO;1.00;15.00;0.000;0.000
10009;7597285000038;SOLUCION CLORURO DE SODIO 0.9% X 100ML IPS;788;311;IPS;7.96;7.96;INYECTABLES;2024-09-25;CLORURO DE SODIO;0.00;0.00;0.000;0.000
35874;7597285000052;SOLUCION CLORURO DE SODIO 0.9% X 500ML IPS;9;119;IPS;7.01;7.01;INYECTABLES;NULL;CLORURO DE SODIO;0.00;0.00;0.000;0.000
20228;7597767000068;SOLUCION CLORURO SODIO 0,9% INY500ML BC GROUP;4787;1854;BC GROUP MEDICAL CA;9.56;8.60;INYECTABLES;2023-06-25;SOLUCION FISIOLOGICA;1.00;10.00;0.000;0.000
759004;7597767000044;SOLUCION CLORURO SODIO 0.9% X100ML BC GROUP;5278;2098;BALKER;6.37;6.37;INYECTABLES;2024-06-25;CLORURO DE SODIO;0.00;0.00;0.000;0.000
759700;7597767000082;SOLUCION DEXTROSA 5%  500 ML I.V BALKER;0;676;BALKER;12.72;12.72;INYECTABLES;NULL;DEXTROSA (30%);0.00;0.00;0.000;0.000
30166;7592368000653;SOLUCION FISIOLOGICA 30 cm³ X 6 UND. FSI;21;0;FSI;20.19;17.16;PATENTADOS NATURALES;2023-07-25;SOLUCION FISIOLOGICA;1.00;15.00;0.000;0.000
0259;112266402235;SOLUCION FISIOLOGICA SALINA X30ML FARMAGENIK;0;8;FARMAGENIK;7.08;5.66;MISCELANEOS;0000-00-25;CLORURO DE SODIO;1.00;20.00;0.000;0.000
1192;7594001451631;SOLUCION FISIOLOGICA X 30 ML RECETTEMARK;0;3;RECETTEMARK;4.55;4.55;MISCELANEOS;NULL;SOLUCION FISIOLOGICA;0.00;0.00;0.000;0.000
30167;7592368003319;SOLUCION P/NEBULIZAR AL 0,9% 120 CM³ FSI;54;0;FSI;5.67;5.22;PATENTADOS NATURALES;2023-04-25;;1.00;8.00;0.000;0.000
741304;7410000704304;SOM NIUM 50MG VIA ORAL SABOR UVA DISKAM;60;60;DISKAM;33.74;33.74;PATENTADOS NATURALES;2023-08-25;VALERIANA;0.00;0.00;0.000;0.000
10307;7596139005427;SOM-PINE CYTRUS HIGIENIZANTE MULT 450ML SOMA;0;133;SOMA;5.41;4.60;MISCELANEOS;2022-07-25;;2.00;15.00;0.000;0.000
211;7596139003348;SOM-PINE CYTRUS HIGIENIZANTE MULTIUSO 1L SOMA;0;63;SOMA;9.34;7.94;MISCELANEOS;2022-07-25;;2.00;15.00;0.000;0.000
54103;7596139005410;SOM-PINE LIMON HIGIENIZANTE MULTIUSO 450ML;0;110;SOMA;5.41;4.60;MISCELANEOS;2022-07-25;;2.00;15.00;0.000;0.000
00562;7596139000934;SOMA BLUE JABON LIQUIDO CONCENTRADO 1L;0;56;SOMA;16.22;15.41;MISCELANEOS;2022-08-25;;2.00;5.00;0.000;0.000
00564;7596139002020;SOMA DETERGENTE CLORADO 500ML;0;114;SOMA;4.51;4.28;MISCELANEOS;2022-07-25;;2.00;5.00;0.000;0.000
305;7596139000491;SOMEDINE JABON 3.785L;0;8;SOMA;161.60;142.21;MISCELANEOS;2023-08-25;IODOPOVIDONA ();1.00;12.00;0.000;0.000
654;;SOMHEX JABÓN DESINFECTANTE 3.785LT;0;7;SOMA;53.55;45.52;MISCELANEOS;NULL;;1.00;15.00;0.000;0.000
51420;7596139004741;SOMTEX JABON NEUTRO 240ML SOMA;0;84;SOMA;8.01;7.37;MISCELANEOS;2022-08-25;;1.00;8.00;0.000;0.000
378;1311103970312;SOMTEX SOLUCION DESINFECTANTE 1L;0;246;SOMA;12.98;11.42;MISCELANEOS;2022-03-25;AMONIO CUATERNARIO;1.00;12.00;0.000;0.000
389;7596139004451;SOMTEX SOLUCION DESINFECTANTE SPRAY 240ML;0;153;SOMA;10.75;9.14;MISCELANEOS;2022-09-25;AMONIO CUATERNARIO;1.00;15.00;0.000;0.000
732970;732064572970;SONDA DE NELATON DESCART. 10FR 40CM BRIUTCA;205;358;BRIUTCARE;1.65;1.40;DESCARTABLES;2026-03-25;;1.00;15.00;0.000;0.000
732007;732064573007;SONDA DE NELATON DESCART. 18FR 40CM BRIUTCA;106;298;BRIUTCARE;1.65;1.40;DESCARTABLES;NULL;;1.00;15.00;0.000;0.000
732038;732064573038;SONDA DE NELATON DESCART. 20FR 40CM BRIUTCA;295;282;BRIUTCARE;1.65;1.40;DESCARTABLES;2026-03-25;;1.00;15.00;0.000;0.000
732069;732064573069;SONDA DE NELATON DESCART. 22FR 40CM BRIUTCA;351;405;BRIUTCARE;1.65;1.40;DESCARTABLES;2026-03-25;;1.00;15.00;0.000;0.000
732090;732064573090;SONDA DE NELATON DESCART. 24FR 40CM BRIUTCA;365;415;BRIUTCARE;1.65;1.40;DESCARTABLES;2026-03-25;;1.00;15.00;0.000;0.000
100481-1;;SONDA FOLEY LATEX NRO 16 CAJA X 10 PLUSMEDIC;38;52;PLUSMEDIC;114.47;103.02;DESCARTABLES;2026-03-25;;1.00;10.00;0.000;0.000
100491-1;;SONDA FOLEY LATEX NRO 18 CAJA X 10 PLUSMEDIC;41;0;PLUSMEDIC;114.47;103.02;DESCARTABLES;2026-03-25;;1.00;10.00;0.000;0.000
100501-1;;SONDA FOLEY LATEX NRO 20 CAJA X 10 PLUSMEDIC;60;24;PLUSMEDIC;114.47;103.02;DESCARTABLES;2026-03-25;;1.00;10.00;0.000;0.000
759076;7593102000076;STALANZA OLANZAPINA TAB 10MG X 30 LAPREVEN;0;81;LAPREVEN;36.12;36.12;MEDICAMENTOS;NULL;OLANZAPINA;0.00;0.00;0.000;0.000
759083;7593102000083;STALANZA OLANZAPINA TAB 5MG X 30 LAPREVEN;0;170;LAPREVEN;28.88;28.88;MEDICAMENTOS;NULL;OLANZAPINA;0.00;0.00;0.000;0.000
136825;7795990001368;STRATTERA 10MG X 7 CAP LILLY;0;2;LILLY;51.71;51.71;MEDICAMENTOS;NULL;ATOMOXETINE ;0.00;0.00;0.000;0.000
13754;7795990001375;STRATTERA 18MG X 7 CAP LILLY;6;6;LILLY;87.89;87.89;MEDICAMENTOS;2023-07-25;ATOMOXETINE ;0.00;0.00;0.000;0.000
13755;7795990001382;STRATTERA 25MG X 14 CAP LILLY;4;4;LILLY;172.36;172.36;MEDICAMENTOS;2024-05-25;ATOMOXETINE ;0.00;0.00;0.000;0.000
13756;7795990001399;STRATTERA 40MG X 14 CAP LILLY;4;1;LILLY;176.12;176.12;MEDICAMENTOS;2024-01-25;ATOMOXETINE ;0.00;0.00;0.000;0.000
16477;8904187876484;SUCRALFATO 1000MG X 20 TAB ADN MEDICAL;378;187;ADN MEDICAL;40.07;38.07;MEDICAMENTOS;2024-07-25;SUCRALFATO ;1.00;5.00;0.000;0.000
25965;7591012022003;SUERO PARA REHIDRATACIÓN ORAL (1 SOBRE) LYA;1497;618;LYA;7.13;6.06;MEDICAMENTOS;2025-01-25;SALES REHIDRATACION;1.00;15.00;0.000;0.000
75164;7597767000334;SUEROLITO SAB. CHICLE SOL ORAL 400ML;501;434;BALKER;12.74;12.36;MEDICAMENTOS;2024-01-25;SOLUCIÓN ELECTROLÍTICA;1.00;3.00;0.000;0.000
75162;7597767000013;SUEROLITO SAB. COCO SOL ORAL 400ML;764;717;BALKER;12.74;12.36;MEDICAMENTOS;2023-08-25;SOLUCIÓN ELECTROLÍTICA;1.00;3.00;0.000;0.000
75161;7597767000020;SUEROLITO SAB. FRESA SOL ORAL 400ML;1511;703;BALKER;12.74;12.36;MEDICAMENTOS;2023-08-25;SOLUCIÓN ELECTROLÍTICA;1.00;3.00;0.000;0.000
75165;7597767000358;SUEROLITO SAB. FRUIT PUNCHE SOL ORAL 400ML;2;571;BALKER;12.74;12.36;MEDICAMENTOS;NULL;SOLUCIÓN ELECTROLÍTICA;1.00;3.00;0.000;0.000
75166;7597767000327;SUEROLITO SAB. MANDARINA SOL ORAL 400ML;0;218;BALKER;12.74;12.36;MEDICAMENTOS;NULL;SOLUCIÓN ELECTROLÍTICA;1.00;3.00;0.000;0.000
75163;7597767000037;SUEROLITO SAB. UVA SOL ORAL 400ML;743;916;BALKER;12.74;12.36;MEDICAMENTOS;2023-12-25;SOLUCIÓN ELECTROLÍTICA;1.00;3.00;0.000;0.000
145378;7703763145768;SULAMP 750MG TAB CJA X 14 COL;719;575;PHARMETIQUE;86.57;77.91;MEDICAMENTOS;2023-11-25;AMPICILINA -SULBACTAM ;1.00;10.00;0.000;0.000
480011;7592616480015;SULFADIAZINA DE PLATA CREMA 1% 30GR KIMICEG;507;561;KIMICEG;19.46;18.10;MEDICAMENTOS;2023-11-25;SULFADIAZINA DE PLATA;1.00;7.00;0.000;0.000
702001;7598429002246;SULFAMETOX/TRIMETOPRIMA80/400MGX10T CAMBRIDGE;9;218;CAMBRIDGE;4.46;4.46;MEDICAMENTOS;2022-11-25;TRIMETROPRIM-SULFAMETOXAZOL;0.00;0.00;0.000;0.000
30168;7592368001971;SULFATIAZOL 5 G  FSI;36;0;FSI;5.85;4.97;PATENTADOS NATURALES;NULL;SULFATIAZOL;1.00;15.00;0.000;0.000
02541;7591616001657;SULFATIAZOL 5GR BIOFARCO;549;38;BIOFARCO;5.08;4.06;PATENTADOS NATURALES;2024-02-25;;1.00;20.00;0.000;0.000
08822;7591012054004;SULFATIAZOL 5GR LYA;357;98;LYA;4.91;4.42;MEDICAMENTOS;2024-11-25;SULFATIAZOL;1.00;10.00;0.000;0.000
95381;7591012199196;SULFATIAZOL UNGUENTO 20GR LYA;150;28;LYA;8.71;7.40;MEDICAMENTOS;2023-10-25;SULFATIAZOL;1.00;15.00;0.000;0.000
21769-1;7703038050544;SULFATO FERROSO 300MG X 300 TAB LAPROFF;6;6;LAPROFF;75.55;68.00;MEDICAMENTOS;2023-11-25;SULFATO FERROSO (300 mg);1.00;10.00;0.000;0.000
40053;7703038062431;SULFATO FERROSO SOL GTAS 20ML LAPROFF;50;77;LAPROFF;16.67;15.00;MEDICAMENTOS;2023-07-25;SULFATO FERROSO (300 mg);1.00;10.00;0.000;0.000
60055;7703038065425;SULFATO FERROSO SOL JBE 120ML LAPROFF;0;46;LAPROFF;14.06;12.65;MEDICAMENTOS;NULL;SULFATO FERROSO (300 mg);1.00;10.00;0.000;0.000
985542;7593090001208;SULIXTRA 0,4 MG X 10 CAP FC PHARMA;49;19;FC PHARMA;11.99;11.39;MEDICAMENTOS;2023-04-25;TAMSULOSINA (0,4 mg);1.00;5.00;0.000;0.000
985543;7593090002403;SULIXTRA 0,4 MG X 30 CAP FC PHARMA;122;137;FC PHARMA;36.26;34.45;MEDICAMENTOS;2023-04-25;TAMSULOSINA (0,4 mg);1.00;5.00;0.000;0.000
60043;7598578000186;SULTAMICILINA 750MG X 10 TAB DAC55;337;577;DAC 55;49.97;49.97;MEDICAMENTOS;2023-10-25;AMPICILINA -SULBACTAM ;0.00;0.00;0.000;0.000
210356;7598252000105;SULTAMICILINA 750MG X 10 TAB DISTRILAB;300;298;DISTRILAB;77.34;65.74;MEDICAMENTOS;2023-06-25;AMPICILINA -SULBACTAM ;1.00;15.00;0.000;0.000
05383;7591585378002;SULTAMICILINA TAB 750MG X 16 GENVEN;43;1111;GENVEN;102.47;102.47;MEDICAMENTOS;2024-10-25;SULTAMICILINA ;0.00;0.00;0.000;0.000
759428;7597758000428;SULXIM (CEFOPERAZONA/SULBACTAM) 1G-0.5G ALESS;167;367;ALESS;9.77;8.30;INYECTABLES;2023-02-25;CEFOPERAZONA -SULBACTAM (1,5 mg);1.00;15.00;0.000;0.000
22806;90301040;SUPLEMENTO MULTIHEAT X 30 CAP ETERNAL;340;357;ETERNAL;21.40;18.19;MEDICAMENTOS;2024-04-25;MULTIVITAMINICO ;1.00;5.00;0.000;0.000
779707;7798051850707;SUPRALER LEVOCETIRI DICLORH 5mg X10 COMP PANA;0;779;PANALAB;7.32;7.32;MEDICAMENTOS;2023-12-25;LEVOCETIRIZINA;0.00;0.00;0.000;0.000
0084;;SUSPENSION ESPECIAL X 120ML FARMAGENIK;0;57;FARMAGENIK;11.90;7.74;MISCELANEOS;NULL;;1.00;35.00;0.000;0.000
202001121;6972559540372;SUTURA CROMIC 4-0 REFG121T X 12 KAREMAX;7;7;KAREMAX;73.14;73.14;DESCARTABLES;2025-01-25;;0.00;0.00;0.000;0.000
202001203;;SUTURA CROMIC 4-0 REFU203T X 12 KAREMAX;2;1;KAREMAX;73.14;73.14;DESCARTABLES;2025-01-25;;0.00;0.00;0.000;0.000
1958467;;SUTURA CROMIC CATGUT 1 REF 915T X 12 BLESS;15;28;BLESS SUTURES;63.59;63.59;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958466;;SUTURA CROMIC CATGUT 3-0 REF 810T X 12 BLESS;10;15;BLESS SUTURES;73.14;73.14;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958481;;SUTURA CROMICO 0 SH REF G124T X 12 BLESS;48;8;BLESS SUTURES;73.14;73.14;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958480;;SUTURA CROMICO 1 REF 813T X 12 BLESS;37;38;BLESS SUTURES;73.14;73.14;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
202001813;6958590414117;SUTURA CROMICO 1 REF813T X 12 KAREMAX;0;1;KAREMAX;73.14;73.14;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1958476;;SUTURA CROMICO 2 REF K814T X 12 BLESS;22;12;BLESS SUTURES;73.14;73.14;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958484;;SUTURA CROMICO 2-0 REF 811T X 12 BLESS;13;6;BLESS SUTURES;73.14;73.14;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958483;;SUTURA CROMICO 2-0 SH REF G123T X 12 BLESS;12;14;BLESS SUTURES;73.14;73.14;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
180201427;;SUTURA MONOF 3-0 REFHY427 X 12 KAREMAX;1;0;KAREMAX;146.27;146.27;DESCARTABLES;2023-03-25;;0.00;0.00;0.000;0.000
170919426;6958590415244;SUTURA MONOF 4-0 REFY426 X 12 KAREMAX;7;3;KAREMAX;146.29;146.29;DESCARTABLES;2022-09-25;;0.00;0.00;0.000;0.000
1958478;;SUTURA NYLON 2-0 AGUJA R REF 628H X 12 BLESS;12;10;BLESS SUTURES;65.83;65.83;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1458487;;SUTURA NYLON 2-0 REF 164T X 12 BLESS;44;31;BLESS SUTURES;65.83;65.83;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
20200325164;6958590414421;SUTURA NYLON 2-0 REF164T X 12 KAREMAX;10;0;KAREMAX;62.19;62.19;DESCARTABLES;2026-05-25;;0.00;0.00;0.000;0.000
1958486;;SUTURA NYLON 3-0 AGUJA R REF 627H X 12 BLESS;8;0;BLESS SUTURES;65.83;65.83;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958485;;SUTURA NYLON 3-0 REF 163T X 12 BLESS;14;18;BLESS SUTURES;65.83;65.83;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
190305627;6958590414766;SUTURA NYLON 3-0 REF627H X 12 KAREMAX;5;0;KAREMAX;62.19;62.19;DESCARTABLES;2025-12-25;;0.00;0.00;0.000;0.000
1958474;;SUTURA NYLON 4-0 REF 14502T X 12 BLESS;39;0;BLESS SUTURES;65.83;65.83;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958473;;SUTURA NYLON 5-0 REF 14501T X 12 BLESS;16;5;BLESS SUTURES;65.83;65.83;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958471;;SUTURA NYLON 6-0 AGUJA C REF 160T X 12 BLESS;10;12;BLESS SUTURES;65.82;65.82;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
190620844;6958590414032;SUTURA PLAIN  0 REF844T X 12 KAREMAX;12;0;KAREMAX;69.51;69.51;DESCARTABLES;2024-06-25;;0.00;0.00;0.000;0.000
1903051845;;SUTURA PLAIN 1 REF845T X 12 KAREMAX;1;1;KAREMAX;60.42;60.42;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
191017;6958590413707;SUTURA PLAIN 2-0 REF843 X 12 KAREMAX;17;0;KAREMAX;60.42;60.42;DESCARTABLES;2025-09-25;;0.00;0.00;0.000;0.000
202003842;;SUTURA PLAIN 3-0 REF842 X 12 KAREMAX;1;2;KAREMAX;60.42;60.42;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1906209923;;SUTURA POLYGLA 3-0 REFW9923 X 12 KAREMAX;1;6;KAREMAX;138.96;138.96;DESCARTABLES;2024-01-25;;0.00;0.00;0.000;0.000
20200325304;;SUTURA POLYGLA 4-0 REFJ304H X 12 KAREMAX;1;14;KAREMAX;175.52;175.52;DESCARTABLES;2023-03-25;;0.00;0.00;0.000;0.000
20200325315;;SUTURA POLYGLA 4-0 REFJ315H X 12 KAREMAX;0;23;KAREMAX;175.52;175.52;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1906209922;6958590414490;SUTURA POLYGLA 4-0 REFW9922 X 12 KAREMAX;2;12;KAREMAX;138.96;138.96;DESCARTABLES;2023-03-25;;0.00;0.00;0.000;0.000
1958462;;SUTURA POLYGLACTI VICRYL 2-0REF J317X12 BLESS;34;18;BLESS SUTURES;124.32;124.32;DESCARTABLES;2024-03-25;;0.00;0.00;0.000;0.000
1958460;;SUTURA PROLENE 0 REF 8424T X 12 BLESS;34;7;BLESS SUTURES;65.83;65.83;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958472;;SUTURA PROLENE 1 REF 8425H X 12 BLESS;36;17;BLESS SUTURES;65.83;65.83;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1901068185;;SUTURA PROLENE 2-0 REF8185T X 12 KAREMAX;0;4;KAREMAX;62.19;62.19;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1901068623;;SUTURA PROLENE 2-0 REF8623H X 12 KAREMAX;0;9;KAREMAX;62.19;62.19;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1901068622;;SUTURA PROLENE 3-0 REF8622H X 12 KAREMAX;1;5;KAREMAX;62.19;62.19;DESCARTABLES;2024-06-25;;0.00;0.00;0.000;0.000
1958475;;SUTURA SEDA 1 REF K835H X 12 BLESS;21;8;BLESS SUTURES;69.52;69.52;DESCARTABLES;2024-03-25;;0.00;0.00;0.000;0.000
190620845;6958590413387;SUTURA SEDA 1 REFK845H X 12 KAREMAX;1;15;KAREMAX;69.51;69.51;DESCARTABLES;2025-09-25;;0.00;0.00;0.000;0.000
1958479;;SUTURA SEDA 2 REF K833H X 12 BLESS;17;33;BLESS SUTURES;69.52;69.52;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
190106833;6958590413394;SUTURA SEDA 2-0 REFK833H X 12 KAREMAX;0;1;KAREMAX;69.51;69.51;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
1958482;;SUTURA SIMPLE 0 REF 844T X 12 BLESS;7;11;BLESS SUTURES;69.52;69.52;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958469;;SUTURA SIMPLE 1 REF 845T X 12 BLESS;7;7;BLESS SUTURES;69.52;69.52;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958465;;SUTURA SIMPLE 2-0 REF J843T X 12 BLESS;8;4;BLESS SUTURES;69.52;69.52;DESCARTABLES;2025-03-25;;0.00;0.00;0.000;0.000
1958477;;SUTURA SIMPLE 3-0 REF 842T X 12 BLESS;6;4;BLESS SUTURES;69.52;69.52;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
1958461;;SUTURA VICRYL 0 REF J340 X 12 BLESS;6;1;BLESS SUTURES;131.64;131.64;DESCARTABLES;2024-03-25;;0.00;0.00;0.000;0.000
1958464;;SUTURA VICRYL 3-0 REF J305H X 12 BLESS;11;20;BLESS SUTURES;138.96;138.96;DESCARTABLES;2024-03-25;;0.00;0.00;0.000;0.000
1958463;;SUTURA VICRYL 3-0 REF J316 X 12 BLESS;14;13;BLESS SUTURES;124.32;124.32;DESCARTABLES;2024-03-25;;0.00;0.00;0.000;0.000
24355;764600243532;SUVIAR 5MG TAB. MAST RECUBIERTAS X 45;0;9;UNIPHARM;36.79;29.43;MEDICAMENTOS;NULL;MONTELUKAST;1.00;20.00;0.000;0.000
12330657;7591016203606;SVELTY LECHE SEMIDESCREMADA 400GRS X 1NESTLE;2;0;NESTLE;24.97;24.97;ALIMENTOS;NULL;;0.00;0.00;0.000;0.000
9150091;8908010762517;SYNACEF (CEFTRIAXONA) INY 1000 MG+AGUA DESTIL;360;360;SYNAPSE PHARMATECH;9.28;9.28;INYECTABLES;2024-10-25;CEFTRIAXONA;0.00;0.00;0.000;0.000
985546;7593090001338;SYNARTROS 60MG X 10 TAB FC PHARMA;78;185;FC PHARMA;15.85;15.06;MEDICAMENTOS;2024-07-25;ETORICOXIB;1.00;5.00;0.000;0.000
81130;7591062017295;TACHIFORTE 650MG TB X 10 ELMOR;61;0;ELMOR;5.02;4.72;MEDICAMENTOS;NULL;ACETAMINOFEN;1.00;6.00;0.000;0.000
81140;7591062017301;TACHIPIRIN FORTE 160MG/ML SL X 120ML ELMOR;6;0;ELMOR;10.53;10.53;MEDICAMENTOS;NULL;ACETAMINOFEN;0.00;0.00;0.000;0.000
80781;7591020008754;TADAFOX 20MG X 1 TAB VALMOR;166;0;VALMOR;3.35;3.35;MEDICAMENTOS;NULL;TADALAFIL ;0.00;0.00;1.000;1.000
53201;7591020080781;TADAFOX 5MG X 30 TAB VALMOR;347;0;VALMOR;17.69;17.69;MEDICAMENTOS;2027-02-25;TADALAFIL ;0.00;0.00;0.000;0.000
